,forum,title,format,year,authors,institutions,domains,methods,host logs,network traffic,encryption,malicious domains,automation,email security,DNS security,malware,code analysis,SOC operations,compromised host detection,digital forensics,IDS,medical devices,cybersecurity data science,decision analysis,internet scanning,big data,threat intelligence,lateral movement,network entities,IoT,DDoS,ISP security,deception,command and control channels,adversarial learning,labeling,explainability,feature engineering,privacy,unknown,insider threat detection,vulnerability management,dark web,autonomy,red teaming,authentication,account fraud,social media,statistical methodology,cloud computing,social engineering,watering hole attack,security design,audio,attacker-defender dynamics,cryptography,fake news,honeypots,botnets,spam,attribution,passwords,information sharing,deepfakes,facial recognition,AI governance,blockchain,AI safety,ransomware,software tool development,supervised machine learning,none,framework building,visualization,statistics,survey,unsupervised machine learning,measurement,tensor analysis,interviews,dataset creation,generative adversarial networks,graph analysis,user experience,natural language processing,reinforcement learning,participant observation,game theory,modeling,optimization,expert systems,bayesian statistics,ontology building
157,AAAI/AICS,A Multiversion Programming Inspired Appoach to Detecting Audio Adversarial Examples,Presentation,2019,"Jianhau Su, Chenglong Fu, Golam Kaya, Lannan Luo, Qiang Zeng","University of South Carolina, Temple University, Temple University, University of South Carolina, University of South Carolina","audio, adversarial learning",supervised machine learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,AAAI/AICS,Non-Negative Networks Against Adversarial Attacks,Presentation,2019,"William Fleshman, Edward Raff, Jared Sylvester, Steven Forsyth, Mark McLean","Laboratory for Physical Sciences, Booz Allen Hamilton, Booz Allen Hamilton, Nvidia, Laboratory for Physical Sciences","adversarial learning, malware, email security",supervised machine learning,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,AAAI/AICS,Structure-Preserving Transformation: Generating Diverse and Transferable Adversarial Examples,Presentation,2019,"Dan Peng, Zizhan Zheng, Xiaofeng Zhang","Harbin Institute of Technology, Tulane University, Harbin Institute of Technology",adversarial learning,supervised machine learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,AAAI/AICS,"Enhancing Robustness of Deep Neural Networks Against Adversarial Malware Samples: Principles, Frameworks, and AICS'2019 Challenge",Presentation,2019,"Deqiang Li, Qianmu Li, Yanfang Ye, Shouhuai Xu","Florida International University, Nanjing University of Science and Technology, West Virginia University, University of Texas at San Antonio","malware, adversarial learning","supervised machine learning, framework building",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,AAAI/AICS,Black-Box Attacks against RNN based Malware Detection Algorithms,Presentation,2018,Weiwei Hu,Peking University,"malware, adversarial learning",supervised machine learning,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,AAAI/AICS,Deceitful Attacks in Security Games,Presentation,2018,Thanh Nguyen,University of Michigan,attacker-defender dynamics,game theory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
163,AAAI/AICS,Adequacy of the Gradient-Descent Method for Classifier Evasion Attacks,Presentation,2018,Yi Han,University of Melbourne,adversarial learning,supervised machine learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,AAAI/AICS,Steganographic Internet of Things: Graph Topology Timing Channels,Presentation,2018,Brian Jalaian,Army Research Laboratory,cryptography,"graph analysis, statistics",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
165,AAAI/AICS,RADMAX: Risk and Deadline Aware Planning for Maximum Utility,Presentation,2018,Jingkai Chen,MIT,network traffic,"modeling, optimization",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
166,AAAI/AICS,"""Attention"" for Detecting Unreliable News in the Information Age",Presentation,2018,Venkatesh Duppada,Seernet Technologies,fake news,"natural language processing, supervised machine learning",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
167,AAAI/AICS,Recurrent Neural Network Language Models for Open Vocabulary Event-Level Cyber Anomaly Detection,Presentation,2018,Aaron Tuor,Pacific Northwest National Laboratory,"network traffic, host logs, IDS","natural language processing, supervised machine learning",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
168,AAAI/AICS,Detecting Cyberattack Entities from Audit Data via Multi-View Anomaly Detection with Feedback,Presentation,2018,Md Amran Siddiqui,Oregon State University,"network traffic, host logs, SOC operations, labeling","supervised machine learning, dataset creation",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
169,AAAI/AICS,Malware Detection by Eating a Whole EXE,Presentation,2018,Edward Raff,University of Maryland Baltimore County,"malware, feature engineering",supervised machine learning,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,AAAI/AICS,End-to-End Active Learning for Computer Security Experts,Presentation,2018,Anael Beaugnon,French Network Security Agency,"labeling, SOC operations",software tool development,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,AAAI/AICS,Adding Honeypot Configurations to Detect Evolving Exploits,Presentation,2017,Marcus Gutierrez,University of Texas at El Paso,honeypots,"game theory, modeling",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
172,AAAI/AICS,Qualitative Reasoning about Cyber Intrusions,Presentation,2017,Paul Robertson,DOLL Labs,attacker-defender dynamics,modeling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
173,AAAI/AICS,Towards a Multi-tiered Knowledge-based System for Autonomous Cloud Security Auditing,Presentation,2017,Saad Khan,University of Huddersfield,cloud computing,expert systems,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
174,AAAI/AICS,Deep Learning for Unsupervised Insider Threat Detection in Structured Cybersecurity Data Streams,Presentation,2017,Aaron Tuor,Western Washington University,"insider threat detection, host logs",unsupervised machine learning,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,AAAI/AICS,A Game-Theoretic Approach for Alert Prioritization,Presentation,2017,Aron Laszka,Vanderbilt University,"IDS, SOC operations",game theory,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
176,AAAI/AICS,A Stackelberg Game Model for Botnet Traffic Exfiltration,Presentation,2017,Thanh Nguyen,University of Michigan,botnets,game theory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
177,AAAI/AICS,Toward Finding Malicious Cyber Discussions in Social Media,Presentation,2017,David J. Weller-Fahy,Lincoln Laboratory,"social media, threat intelligence","natural language processing, supervised machine learning",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
178,AAAI/AICS,Collective Classification of Social Network Spam,Presentation,2017,Jonathan Brophy,University of Oregon,"social media, spam","graph analysis, natural language processing, supervised machine learning",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
179,AAAI/AICS,ATOL: A Framework for Automated Analysis and Categorization of the Darkweb Ecosystem,Presentation,2017,Shalini Ghosh,SRI International,dark web,supervised machine learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,AAAI/AICS,Discovering Human and Machine Readable Descriptions of Malware Families,Presentation,2016,Subharthi Paul,Cisco,"malware, explainability","unsupervised machine learning, optimization",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
181,AAAI/AICS,Bayesian Networks with Prior Knowledge for Malware Phylogenetics,Presentation,2016,Diana Oyen,Los Alamos National Laboratory,malware,bayesian statistics,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
182,AAAI/AICS,Toward Augmentation-Based Cyber Attribution,Presentation,2016,Eric Nunes,Arizona State University,"network traffic, attribution","dataset creation, supervised machine learning",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
183,AAAI/AICS,Validating Agent-Based Modeling of Human Password Behavior,Presentation,2016,Vijay Kothari,Dartmouth College,passwords,modeling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
184,AAAI/AICS,Socio-Cultural Modeling for Cyber Threat Actors,Presentation,2016,Paulo Shakarian,Arizona State University,threat intelligence,"framework building, interviews",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
185,AAAI/AICS,Bandits for Cybersecurity: Adaptive Intrusion Detection Using Honeypots,Presentation,2016,Marcus Gutierrez,University of Texas at El Paso,honeypots,game theory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
186,AAAI/AICS,Inter-Temporal Incentives in Security Information Sharing,Presentation,2016,Parinaz Naghizadeh Ardabili,University of Michigan,information sharing,game theory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
187,AAAI/AICS,UCO: A Unified Cybersecurity Ontology,Presentation,2016,Ankur Padia,University of Maryland,threat intelligence,ontology building,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
188,AAAI/AICS,Active Perception and Cyber Defense,Presentation,2016,Mark Burstein,SIFT,"IDS, decision analysis",modeling,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
189,AI Village at DEFCON,Seeing is Decieving: The Rise of AI-synthesized Fake Media,Presentation,2019,Siwei Lyu,SUNY Albany,"deepfakes, fake news",supervised machine learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,AI Village at DEFCON,Exploratory Data Analysis: Why and How (in Python),Presentation,2019,Lauren Putvin,Cisco,statistical methodology,visualization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,AI Village at DEFCON,"A ""Buyers Guide"" to Market Promise of Automagic AI-enabled Detection and Response",Presentation,2019,Jon Hawes,Photobox Group,cybersecurity data science,framework building,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,AI Village at DEFCON,Network Defenders in a Data Scientist World,Presentation,2019,"Ryan Kovar, Dave Herrald, David Veuve","Splunk, Splunk, Splunk","cybersecurity data science, network traffic",framework building,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,AI Village at DEFCON,Fighting Malware with Deep Learning,Presentation,2019,Angelo Oliviera,TOTVS,malware,supervised machine learning,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,AI Village at DEFCON,Automated Injection and Removal of Medical Evidence in CT and MRI Scans,Presentation,2019,Yisroel Mirsky,Georgia Tech,"adversarial learning, medical devices",supervised machine learning,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,AI Village at DEFCON,Loss is More! Improving Malware Detectors by Learning Additional Tasks,Presentation,2019,Ethan Rudd,Sophos,malware,supervised machine learning,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,AI Village at DEFCON,Backdooring Convolutional Neural networks via Targeted Weight Perturbations,Presentation,2019,Walter Scheirer,University of Notre Dame,"adversarial learning, facial recognition",supervised machine learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,AI Village at DEFCON,How to Get Over Your Malicious Ex(tensions) using Deep Learning,Presentation,2019,"Roei Amit, Tal Leibovich","Deep Instinct, Deep Instinct ",malware,supervised machine learning,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,AI Village at DEFCON,MD: Multimedia Disinformation - Is There a Doctor in the House?,Presentation,2019,Rand Waltzman,RAND,"fake news, deepfakes",framework building,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,AI Village at DEFCON,Machine Learning's Privacy Problem,Presentation,2019,Jason Mancusco,Dropout Labs,privacy,framework building,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,AI Village at DEFCON,A Tutorial on Hacking Facial Recognition Systems,Presentation,2019,"Richard Harang, Ethan Rudd","Sophos, Sophos","facial recognition, adversarial learning",framework building,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,AI Village at DEFCON,Clairvoyance: Concurrent Lip-Reading for the Smart Masses,Presentation,2019,"Kenya Yoshimura, Takahiro Yoshmura","Monolith Works, Monolith Works",unknown,"supervised machine learning, natural language processing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
202,AI Village at DEFCON,Securing Your Kubeflow Clusters,Presentation,2019,Barton Rhodes,DaVita,security design,framework building,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,AI Village at DEFCON,AI vs. Airplanes vs. IT-Security: What Security Regulations Teach us About AI Governance,Presentation,2019,Laurin Weissinger,Yale University,AI governance,framework building,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,AI Village at DEFCON,"Deepfakes, Deep Trouble: Analyzing the Effects of Deepfakes on Market Manipulation",Presentation,2019,Anna Skelton,Bank of America,deepfakes,framework building,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,AI Village at DEFCON,Behavioral Biometrics and Context Analytics: Risk Based Authentication Reimagined,Presentation,2019,"Jesus Solano, David Camacho","Cyxtera, Cyxtera",authentication,supervised machine learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,AI Village at DEFCON,Faults in our Pi Stars: Security Issues and Challenges in Deep Reinforcement Learning,Presentation,2019,Vahid Behzadan,University of New Haven,adversarial learning,reinforcement learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
207,AI Village at DEFCON,Identifying and Correlating Anomalies in Internetwide Scan,Presentation,2018,Andrew Morris,GreyNoise Intelligence,"network traffic, threat intelligence",software tool development,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,AI Village at DEFCON,Chatting Your Programs to Find Vulnerabilities,Presentation,2018,Chris Gardner,University of Maryland Baltimore County,"vulnerability management, code analysis",natural language processing,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
